-0.5452	-0.136844
-0.429462	-0.181061
-0.408893	-0.0891139
-0.352935	-0.063277
-0.419831	-0.0854802
-0.39947	-0.0889185
-0.47248	-0.103046
-0.507737	-0.100417
-0.582107	-0.206324
-0.572056	-0.156412
-0.544916	-0.10979
0.130213	0.234628
-0.421655	0.0508035
-1.47077	0.289108
-1.56979	0.0855742
-1.15133	0.438376
-0.573935	0.299162
-0.320297	0.619277
-0.253691	0.823949
-0.457307	1.04496
-0.574884	1.2318
-0.450424	1.21628
-0.501344	1.2498
-0.614872	1.22594
-0.577389	1.11482
-0.339543	0.794211
0.0173315	0.808814
-0.0315178	0.828974
0.0377271	0.73547
0.0483891	0.704857
0.144953	0.615504
-0.0353103	0.597814
0.0351424	0.586636
-0.19797	0.412967
-0.505617	0.522482
-0.604118	0.687233
-0.539712	0.826246
-0.306485	0.946777
-0.371457	1.0223
-0.281511	0.988727
-0.272727	0.988338
-0.350267	1.0367
-0.373758	1.06477
-0.404782	1.10733
-0.275917	0.877924
-0.384887	1.16889
-0.258927	1.0846
-0.13243	0.840556
-0.207092	1.17805
-0.178145	1.22838
-0.204787	0.897414
0.0577949	1.22744
0.215922	0.911757
0.0612252	1.14496
0.0457155	0.965594
-0.00743955	0.88126
-0.0147651	0.913388
0.130759	0.810392
0.0775315	0.743211
0.128541	0.532656
-0.156654	0.579643
-0.39004	0.339611
-0.667112	0.164195
-0.635066	0.197375
-0.452917	0.204526
-0.14982	0.501912
0.0544805	0.562495
0.393074	0.54985
0.486249	0.527811
0.405607	0.743058
0.364408	0.780859
0.439383	0.556361
0.311465	0.7506
0.309145	0.803449
0.466125	0.467868
0.282316	0.624982
0.313076	0.509118
0.200072	0.516228
0.124461	0.397605
0.169684	0.155348
-0.0521627	0.0431278
-1.21137	-0.0720962
-0.767538	-0.11936
-0.496313	0.513261
-0.686233	0.720112
-0.761656	0.732773
-1.00021	0.786934
-0.93645	0.699509
-0.659524	0.467389
-0.594155	0.251419
-0.78878	0.287925
-0.971889	0.374042
-0.960694	0.304275
-0.978712	0.237256
-1.06514	0.174907
-1.03225	0.073637
-1.04441	-0.0134125
-0.969088	-0.052042
-0.981472	-0.0151662
-0.843034	-0.124403
-0.809893	-0.117015
-0.834746	0.183956
-0.178067	0.128607
-0.374032	0.518541
-0.501929	0.675291
-0.0451814	0.431439
-0.126938	0.591838
-0.294694	0.624291
0.0540099	0.333702
-0.251797	0.40818
-0.420214	0.265186
-0.554648	0.193431
-0.589279	0.0668269
-0.626602	-0.109897
-0.703294	-0.192761
-0.759861	-0.273486
-0.743184	-0.263309
-0.741856	-0.246352
-0.622676	-0.256688
-0.397042	-0.230531
-0.325477	-0.0370791
-0.153899	0.0741711
-0.173203	0.332691
-0.358223	0.453099
-0.544882	0.331128
-0.787267	0.21381
-0.931066	0.19403
-0.913119	0.223843
-0.896779	0.22069
